X,Y,Plot,naam,lmf_indeling,bodemgebruik,OMSCHRIJVI,geometry,lmf_english
131405407.0499991,477559268.63149893,Grid2284,Utrecht,zkz,Landbouw en overig agrarisch,Zware klei,POINT (131250.4070499991 477096.2686314989),Sea clay South 
134050013.9499991,477559268.63149893,Grid2285,Noord-Holland,zkz,Landbouw en overig agrarisch,Zware klei,POINT (133895.0139499991 477096.2686314989),Sea clay South 
136694620.8499991,477559268.63149893,Grid2286,Noord-Holland,lvh,Nat natuurlijk terrein,Veen,POINT (136539.6208499991 477096.2686314989),Low peat Holland
139339227.7499992,477559268.63149893,Grid2287,Noord-Holland,,Bebouwd,"Bebouwing, enz",POINT (139184.2277499992 477096.2686314989),
141983834.6499992,477559268.63149893,Grid2288,Noord-Holland,hzv,Landbouw en overig agrarisch,Zand,POINT (141828.8346499992 477096.2686314989),Higher sandy soils Veluwe
144628441.5499992,477559268.63149893,Grid2289,Noord-Holland,hzv,Bos,Zand,POINT (144473.4415499992 477096.2686314989),Higher sandy soils Veluwe
147273048.44999918,477559268.63149893,Grid2290,Noord-Holland,zkm,Hoofdweg,Zware klei,POINT (147118.0484499992 477096.2686314989),Sea clay middle
155206869.14999923,477559268.63149893,Grid2291,Flevoland,zkm,Landbouw en overig agrarisch,Lichte klei,POINT (155051.86914999923 477096.2686314989),Sea clay middle
157851476.04999924,477559268.63149893,Grid2292,Flevoland,zkm,Landbouw en overig agrarisch,Lichte klei,POINT (157696.47604999924 477096.2686314989),Sea clay middle
160496082.94999924,477559268.63149893,Grid2293,Flevoland,zkm,Landbouw en overig agrarisch,Lichte klei,POINT (160341.08294999925 477096.2686314989),Sea clay middle
163140689.84999928,477559268.63149893,Grid2294,Flevoland,zkm,Landbouw en overig agrarisch,Lichte klei,POINT (162985.68984999927 477096.2686314989),Sea clay middle
165785296.7499993,477559268.63149893,Grid2295,Gelderland,afz,Water,Water,POINT (165630.2967499993 477096.2686314989),Closed estuaries
168429903.6499993,477559268.63149893,Grid2296,Gelderland,hzv,Recreatie,Zand,POINT (168274.9036499993 477096.2686314989),Higher sandy soils Veluwe
171074510.5499993,477559268.63149893,Grid2297,Gelderland,hzv,Bos,Zand,POINT (170919.5105499993 477096.2686314989),Higher sandy soils Veluwe
173719117.4499993,477559268.63149893,Grid2298,Gelderland,hzv,Bos,Zand,POINT (173564.1174499993 477096.2686314989),Higher sandy soils Veluwe
176363724.3499993,477559268.63149893,Grid2299,Gelderland,hzv,Droog natuurlijk terrein,Zand,POINT (176208.7243499993 477096.2686314989),Higher sandy soils Veluwe
179008331.2499994,477559268.63149893,Grid2300,Gelderland,hzv,Landbouw en overig agrarisch,Zand,POINT (178853.3312499994 477096.2686314989),Higher sandy soils Veluwe
181652938.14999938,477559268.63149893,Grid2301,Gelderland,hzv,Landbouw en overig agrarisch,Zand,POINT (181497.9381499994 477096.2686314989),Higher sandy soils Veluwe
184297545.04999942,477559268.63149893,Grid2302,Gelderland,hzv,Bos,Zand,POINT (184142.5450499994 477096.2686314989),Higher sandy soils Veluwe
186942151.9499994,477559268.63149893,Grid2303,Gelderland,hzv,Bos,Zand,POINT (186787.1519499994 477096.2686314989),Higher sandy soils Veluwe
189586758.8499994,477559268.63149893,Grid2304,Gelderland,hzv,Bos,Zand,POINT (189431.7588499994 477096.2686314989),Higher sandy soils Veluwe
192231365.74999937,477559268.63149893,Grid2305,Gelderland,hzv,Bos,Zand,POINT (192076.3657499994 477096.2686314989),Higher sandy soils Veluwe
194875972.6499994,477559268.63149893,Grid2306,Gelderland,hzv,Bebouwd,Zand,POINT (194720.9726499994 477096.2686314989),Higher sandy soils Veluwe
197520579.5499995,477559268.63149893,Grid2307,Gelderland,hzv,Hoofdweg,Moerig op zand,POINT (197365.5795499995 477096.2686314989),Higher sandy soils Veluwe
200165186.4499995,477559268.63149893,Grid2308,Gelderland,riv,Landbouw en overig agrarisch,Zware zavel,POINT (200010.1864499995 477096.2686314989),River area 
202809793.3499995,477559268.63149893,Grid2309,Gelderland,riv,Landbouw en overig agrarisch,Zware klei,POINT (202654.7933499995 477096.2686314989),River area 
205454400.24999952,477559268.63149893,Grid2310,Overijssel,riv,Landbouw en overig agrarisch,Lichte zavel,POINT (205299.4002499995 477096.2686314989),River area 
208099007.1499995,477559268.63149893,Grid2311,Overijssel,hzo,Bebouwd,Zand,POINT (207944.0071499995 477096.2686314989),Higher sandy soils East
210743614.0499995,477559268.63149893,Grid2312,Overijssel,hzo,Landbouw en overig agrarisch,Leem,POINT (210588.6140499995 477096.2686314989),Higher sandy soils East
213388220.94999948,477559268.63149893,Grid2313,Overijssel,hzo,Landbouw en overig agrarisch,Zand,POINT (213233.2209499995 477096.2686314989),Higher sandy soils East
216032827.84999952,477559268.63149893,Grid2314,Overijssel,hzo,Landbouw en overig agrarisch,Lichte zavel,POINT (215877.8278499995 477096.2686314989),Higher sandy soils East
218677434.7499996,477559268.63149893,Grid2315,Overijssel,hzo,Landbouw en overig agrarisch,Zand,POINT (218522.4347499996 477096.2686314989),Higher sandy soils East
221322041.6499996,477559268.63149893,Grid2316,Overijssel,hzo,Landbouw en overig agrarisch,Zand,POINT (221167.04164999962 477096.2686314989),Higher sandy soils East
223966648.5499996,477559268.63149893,Grid2317,Overijssel,hzo,Bebouwd,Moerig op zand,POINT (223811.6485499996 477096.2686314989),Higher sandy soils East
226611255.4499996,477559268.63149893,Grid2318,Overijssel,hzo,Landbouw en overig agrarisch,Zand,POINT (226456.2554499996 477096.2686314989),Higher sandy soils East
229255862.3499996,477559268.63149893,Grid2319,Overijssel,hzo,Landbouw en overig agrarisch,Zand,POINT (229100.8623499996 477096.2686314989),Higher sandy soils East
231900469.24999958,477559268.63149893,Grid2320,Overijssel,hzo,Landbouw en overig agrarisch,Zand,POINT (231745.46924999962 477096.2686314989),Higher sandy soils East
234545076.1499996,477559268.63149893,Grid2321,Overijssel,hzo,Landbouw en overig agrarisch,Moerig op zand,POINT (234390.0761499996 477096.2686314989),Higher sandy soils East
237189683.0499997,477559268.63149893,Grid2322,Overijssel,hzo,Landbouw en overig agrarisch,Lichte zavel,POINT (237034.6830499997 477096.2686314989),Higher sandy soils East
239834289.9499997,477559268.63149893,Grid2323,Overijssel,hzo,Landbouw en overig agrarisch,Lichte zavel,POINT (239679.28994999971 477096.2686314989),Higher sandy soils East
242478896.8499997,477559268.63149893,Grid2324,Overijssel,hzo,Bos,Zand,POINT (242323.8968499997 477096.2686314989),Higher sandy soils East
245123503.74999967,477559268.63149893,Grid2325,Overijssel,hzo,Landbouw en overig agrarisch,Zand,POINT (244968.50374999968 477096.2686314989),Higher sandy soils East
247768110.6499997,477559268.63149893,Grid2326,Overijssel,hzo,Bos,Zand,POINT (247613.1106499997 477096.2686314989),Higher sandy soils East
250412717.5499997,477559268.63149893,Grid2327,Overijssel,hzo,Bebouwd,"Bebouwing, enz",POINT (250257.7175499997 477096.2686314989),Higher sandy soils East
253057324.4499997,477559268.63149893,Grid2328,Overijssel,hzo,Bebouwd,"Bebouwing, enz",POINT (252902.3244499997 477096.2686314989),Higher sandy soils East
255701931.35,477559268.63149893,Grid2329,Overijssel,hzo,Landbouw en overig agrarisch,Lichte zavel,POINT (255546.93135 477096.2686314989),Higher sandy soils East
258346538.25,477559268.63149893,Grid2330,Overijssel,hzo,Spoorterrein,Zand,POINT (258191.53824999998 477096.2686314989),Higher sandy soils East
260991145.15,477559268.63149893,Grid2331,Overijssel,hzo,Bos,Zand,POINT (260836.14515 477096.2686314989),Higher sandy soils East
263635752.05,477559268.63149893,Grid2332,Overijssel,hzo,Landbouw en overig agrarisch,Zand,POINT (263480.75205 477096.2686314989),Higher sandy soils East
266280358.95000002,477559268.63149893,Grid2333,Overijssel,hzo,Recreatie,"Bebouwing, enz",POINT (266125.35895 477096.2686314989),Higher sandy soils East
94380910.44999887,480683123.1384989,Grid2334,Zuid-Holland,duo,Droog natuurlijk terrein,Zand,POINT (94225.91044999889 480220.1231384989),Dunes mainland
97025517.3499989,480683123.1384989,Grid2335,Zuid-Holland,duo,Droog natuurlijk terrein,Zand,POINT (96870.5173499989 480220.1231384989),Dunes mainland
99670124.24999887,480683123.1384989,Grid2336,Zuid-Holland,duo,Landbouw en overig agrarisch,Zand,POINT (99515.12424999889 480220.1231384989),Dunes mainland
102314731.14999901,480683123.1384989,Grid2337,Noord-Holland,zkz,Landbouw en overig agrarisch,Zware klei,POINT (102159.73114999899 480220.1231384989),Sea clay South 
104959338.049999,480683123.1384989,Grid2338,Noord-Holland,zkz,Recreatie,Zware zavel,POINT (104804.338049999 480220.1231384989),Sea clay South 
107603944.949999,480683123.1384989,Grid2339,Noord-Holland,zkz,Bebouwd,"Bebouwing, enz",POINT (107448.944949999 480220.1231384989),Sea clay South 
110248551.849999,480683123.1384989,Grid2340,Noord-Holland,zkz,Landbouw en overig agrarisch,Lichte klei,POINT (110093.551849999 480220.1231384989),Sea clay South 
112893158.749999,480683123.1384989,Grid2341,Noord-Holland,,Spoorterrein,"Bebouwing, enz",POINT (112738.158749999 480220.1231384989),
115537765.649999,480683123.1384989,Grid2342,Noord-Holland,,Spoorterrein,"Bebouwing, enz",POINT (115382.765649999 480220.1231384989),
118182372.549999,480683123.1384989,Grid2343,Noord-Holland,,Bebouwd,"Bebouwing, enz",POINT (118027.37254999901 480220.1231384989),
120826979.4499991,480683123.1384989,Grid2344,Noord-Holland,zkz,Landbouw en overig agrarisch,Zware klei,POINT (120671.9794499991 480220.1231384989),Sea clay South 
123471586.3499991,480683123.1384989,Grid2345,Noord-Holland,lvh,Landbouw en overig agrarisch,Veen,POINT (123316.5863499991 480220.1231384989),Low peat Holland
126116193.24999909,480683123.1384989,Grid2346,Noord-Holland,,Bebouwd,"Bebouwing, enz",POINT (125961.1932499991 480220.1231384989),
128760800.1499991,480683123.1384989,Grid2347,Noord-Holland,lvh,Water,Veen,POINT (128605.8001499991 480220.1231384989),Low peat Holland
131405407.0499991,480683123.1384989,Grid2348,Noord-Holland,,Bebouwd,"Bebouwing, enz",POINT (131250.4070499991 480220.1231384989),
134050013.9499991,480683123.1384989,Grid2349,Noord-Holland,lvh,Landbouw en overig agrarisch,Veen,POINT (133895.0139499991 480220.1231384989),Low peat Holland
136694620.8499991,480683123.1384989,Grid2350,Noord-Holland,lvh,Landbouw en overig agrarisch,Veen,POINT (136539.6208499991 480220.1231384989),Low peat Holland
139339227.7499992,480683123.1384989,Grid2351,Noord-Holland,afz,Bebouwd,Water,POINT (139184.2277499992 480220.1231384989),Closed estuaries
144628441.5499992,480683123.1384989,Grid2352,Noord-Holland,hzv,Recreatie,Zand,POINT (144473.4415499992 480220.1231384989),Higher sandy soils Veluwe
149917655.3499992,480683123.1384989,Grid2353,Flevoland,zkm,Landbouw en overig agrarisch,Lichte klei,POINT (149762.6553499992 480220.1231384989),Sea clay middle
152562262.24999923,480683123.1384989,Grid2354,Flevoland,zkm,Landbouw en overig agrarisch,Lichte klei,POINT (152407.2622499992 480220.1231384989),Sea clay middle
155206869.14999923,480683123.1384989,Grid2355,Flevoland,zkm,Landbouw en overig agrarisch,Lichte klei,POINT (155051.86914999923 480220.1231384989),Sea clay middle
157851476.04999924,480683123.1384989,Grid2356,Flevoland,zkm,Landbouw en overig agrarisch,Lichte klei,POINT (157696.47604999924 480220.1231384989),Sea clay middle
160496082.94999924,480683123.1384989,Grid2357,Flevoland,zkm,Droog natuurlijk terrein,Lichte klei,POINT (160341.08294999925 480220.1231384989),Sea clay middle
163140689.84999928,480683123.1384989,Grid2358,Flevoland,zkm,Bos,Lichte klei,POINT (162985.68984999927 480220.1231384989),Sea clay middle
165785296.7499993,480683123.1384989,Grid2359,Flevoland,hzv,Recreatie,Zand,POINT (165630.2967499993 480220.1231384989),Higher sandy soils Veluwe
168429903.6499993,480683123.1384989,Grid2360,Gelderland,hzv,Landbouw en overig agrarisch,Zand,POINT (168274.9036499993 480220.1231384989),Higher sandy soils Veluwe
171074510.5499993,480683123.1384989,Grid2361,Gelderland,hzv,Bebouwd,"Bebouwing, enz",POINT (170919.5105499993 480220.1231384989),Higher sandy soils Veluwe
173719117.4499993,480683123.1384989,Grid2362,Gelderland,hzv,Bos,Zand,POINT (173564.1174499993 480220.1231384989),Higher sandy soils Veluwe
176363724.3499993,480683123.1384989,Grid2363,Gelderland,hzv,Bos,Zand,POINT (176208.7243499993 480220.1231384989),Higher sandy soils Veluwe
179008331.2499994,480683123.1384989,Grid2364,Gelderland,hzv,Bos,Zand,POINT (178853.3312499994 480220.1231384989),Higher sandy soils Veluwe
181652938.14999938,480683123.1384989,Grid2365,Gelderland,hzv,Bos,Zand,POINT (181497.9381499994 480220.1231384989),Higher sandy soils Veluwe
184297545.04999942,480683123.1384989,Grid2366,Gelderland,hzv,Bos,Zand,POINT (184142.5450499994 480220.1231384989),Higher sandy soils Veluwe
186942151.9499994,480683123.1384989,Grid2367,Gelderland,hzv,Bos,Zand,POINT (186787.1519499994 480220.1231384989),Higher sandy soils Veluwe
189586758.8499994,480683123.1384989,Grid2368,Gelderland,hzv,Bos,Zand,POINT (189431.7588499994 480220.1231384989),Higher sandy soils Veluwe
192231365.74999937,480683123.1384989,Grid2369,Gelderland,hzv,Bos,Zand,POINT (192076.3657499994 480220.1231384989),Higher sandy soils Veluwe
194875972.6499994,480683123.1384989,Grid2370,Gelderland,hzv,Landbouw en overig agrarisch,Moerig op zand,POINT (194720.9726499994 480220.1231384989),Higher sandy soils Veluwe
197520579.5499995,480683123.1384989,Grid2371,Gelderland,hzv,Landbouw en overig agrarisch,Lichte zavel,POINT (197365.5795499995 480220.1231384989),Higher sandy soils Veluwe
200165186.4499995,480683123.1384989,Grid2372,Gelderland,riv,Bos,Zware zavel,POINT (200010.1864499995 480220.1231384989),River area 
202809793.3499995,480683123.1384989,Grid2373,Overijssel,riv,Landbouw en overig agrarisch,Zware zavel,POINT (202654.7933499995 480220.1231384989),River area 
205454400.24999952,480683123.1384989,Grid2374,Overijssel,hzo,Landbouw en overig agrarisch,Zand,POINT (205299.4002499995 480220.1231384989),Higher sandy soils East
208099007.1499995,480683123.1384989,Grid2375,Overijssel,hzo,Bos,Zand,POINT (207944.0071499995 480220.1231384989),Higher sandy soils East
210743614.0499995,480683123.1384989,Grid2376,Overijssel,hzo,Bos,Zand,POINT (210588.6140499995 480220.1231384989),Higher sandy soils East
213388220.94999948,480683123.1384989,Grid2377,Overijssel,hzo,Landbouw en overig agrarisch,Zand,POINT (213233.2209499995 480220.1231384989),Higher sandy soils East
216032827.84999952,480683123.1384989,Grid2378,Overijssel,hzo,Landbouw en overig agrarisch,Zand,POINT (215877.8278499995 480220.1231384989),Higher sandy soils East
218677434.7499996,480683123.1384989,Grid2379,Overijssel,hzo,Landbouw en overig agrarisch,Zand,POINT (218522.4347499996 480220.1231384989),Higher sandy soils East
221322041.6499996,480683123.1384989,Grid2380,Overijssel,hzo,Landbouw en overig agrarisch,Zand,POINT (221167.04164999962 480220.1231384989),Higher sandy soils East
223966648.5499996,480683123.1384989,Grid2381,Overijssel,hzo,Landbouw en overig agrarisch,Zand,POINT (223811.6485499996 480220.1231384989),Higher sandy soils East
226611255.4499996,480683123.1384989,Grid2382,Overijssel,hzo,Bos,Zand,POINT (226456.2554499996 480220.1231384989),Higher sandy soils East
229255862.3499996,480683123.1384989,Grid2383,Overijssel,hzo,Landbouw en overig agrarisch,Zand,POINT (229100.8623499996 480220.1231384989),Higher sandy soils East
231900469.24999958,480683123.1384989,Grid2384,Overijssel,hzo,Bebouwd,"Bebouwing, enz",POINT (231745.46924999962 480220.1231384989),Higher sandy soils East
234545076.1499996,480683123.1384989,Grid2385,Overijssel,hzo,Landbouw en overig agrarisch,Zand,POINT (234390.0761499996 480220.1231384989),Higher sandy soils East
237189683.0499997,480683123.1384989,Grid2386,Overijssel,hzo,Landbouw en overig agrarisch,Water,POINT (237034.6830499997 480220.1231384989),Higher sandy soils East
239834289.9499997,480683123.1384989,Grid2387,Overijssel,hzo,Landbouw en overig agrarisch,Zand,POINT (239679.28994999971 480220.1231384989),Higher sandy soils East
242478896.8499997,480683123.1384989,Grid2388,Overijssel,hzo,Landbouw en overig agrarisch,Zand,POINT (242323.8968499997 480220.1231384989),Higher sandy soils East
245123503.74999967,480683123.1384989,Grid2389,Overijssel,hzo,Bos,Zand,POINT (244968.50374999968 480220.1231384989),Higher sandy soils East
247768110.6499997,480683123.1384989,Grid2390,Overijssel,hzo,Bebouwd,"Bebouwing, enz",POINT (247613.1106499997 480220.1231384989),Higher sandy soils East
250412717.5499997,480683123.1384989,Grid2391,Overijssel,hzo,Landbouw en overig agrarisch,Lichte zavel,POINT (250257.7175499997 480220.1231384989),Higher sandy soils East
253057324.4499997,480683123.1384989,Grid2392,Overijssel,hzo,Landbouw en overig agrarisch,Zand,POINT (252902.3244499997 480220.1231384989),Higher sandy soils East
255701931.35,480683123.1384989,Grid2393,Overijssel,hzo,Landbouw en overig agrarisch,Zand,POINT (255546.93135 480220.1231384989),Higher sandy soils East
258346538.25,480683123.1384989,Grid2394,Overijssel,hzo,Landbouw en overig agrarisch,Zand,POINT (258191.53824999998 480220.1231384989),Higher sandy soils East
260991145.15,480683123.1384989,Grid2395,Overijssel,hzo,Bebouwd,"Bebouwing, enz",POINT (260836.14515 480220.1231384989),Higher sandy soils East
263635752.05,480683123.1384989,Grid2396,Overijssel,hzo,Landbouw en overig agrarisch,Leem,POINT (263480.75205 480220.1231384989),Higher sandy soils East
266280358.95000002,480683123.1384989,Grid2397,Overijssel,hzo,Landbouw en overig agrarisch,Lichte zavel,POINT (266125.35895 480220.1231384989),Higher sandy soils East
97025517.3499989,483806977.6454989,Grid2398,Noord-Holland,duo,Droog natuurlijk terrein,Zand,POINT (96870.5173499989 483343.9776454989),Dunes mainland
